### MDS_metrics-bray-species_profiles_pneumonia.csv

"","SampleID","Axis.1","Axis.2","SamplingSite"
Sample164,0.290187201746374,0.120547843766124,Hospital-C,s__Acinetobacter_baumannii,26.23551
Sample379,0.0856584884284612,0.466589340338685,Hospital-B,s__Acinetobacter_baumannii,66.45996
Sample380,0.0882756276387021,0.466548630892739,Hospital-B,s__Acinetobacter_baumannii,66.75685
Sample334,0.455570561277232,0.421060431843114,Hospital-B,s__Acinetobacter_baumannii,97.51895
Sample330,0.279920885977212,-0.30562969326438,Hospital-B,s__Acinetobacter_baumannii,10.56682
Sample331,0.458143196415853,0.416901470068223,Hospital-B,s__Acinetobacter_baumannii,99.07071
Sample315,0.398860546943156,0.429001084946061,Hospital-B,s__Acinetobacter_baumannii,91.87069
Sample316,0.458413965005836,0.41747602124169,Hospital-B,s__Acinetobacter_baumannii,90.89073
Sample317,0.458833554128172,0.418384325711112,Hospital-B,s__Acinetobacter_baumannii,93.96365
Sample318,0.438858866442987,0.390000498116212,Hospital-B,s__Acinetobacter_baumannii,71.60974
Sample319,0.228233664753275,0.0186117097603013,Hospital-B,s__Acinetobacter_baumannii,13.85462
Sample320,0.280711658079473,0.110809034253968,Hospital-B,s__Acinetobacter_baumannii,22.99456
Sample302,-0.431200583745162,0.0633866159012877,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample327,0.132729162169115,-0.146238979769678,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample326,0.157339659100051,-0.161855573709596,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample423,0.139965492558988,0.460177816122561,Hospital-B,s__Acinetobacter_baumannii,69.9806
Sample328,-0.0181989454294102,0.343657212291369,Hospital-B,s__Acinetobacter_baumannii,39.33251
Sample329,0.0672566678730864,0.324248724150311,Hospital-B,s__Acinetobacter_baumannii,38.8707
Sample74,0.0954456812943502,0.465008256093076,Hospital-C,s__Acinetobacter_baumannii,67.57118
Sample75,-0.416144705774737,0.149262496160999,Hospital-C,s__Acinetobacter_baumannii,7.56553
Sample77,0.0882086483294003,0.455391551015558,Hospital-C,s__Acinetobacter_baumannii,63.45524
Sample99,-0.370586337803935,0.224641604822599,Hospital-C,s__Acinetobacter_baumannii,14.08097
Sample100,-0.288993548569886,0.30600029880683,Hospital-C,s__Acinetobacter_baumannii,24.13015
Sample50,0.200783872337964,-0.378309086020951,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample51,0.235339207298833,-0.479018452205358,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample52,0.182813349363878,-0.329380465663702,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample468,0.192145490701915,-0.419216138212393,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample446,0.232899225640935,-0.44397831445695,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample448,0.225993601530178,-0.42648735104546,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample435,0.225356223899581,-0.0732771211173019,Hospital-C,s__Acinetobacter_baumannii,9.19558
Sample453,0.458707480277759,0.419441971148926,Hospital-C,s__Acinetobacter_baumannii,95.90788
Sample454,0.168620284048419,-0.101871545076344,Hospital-C,s__Acinetobacter_baumannii,3.76828
Sample455,0.163663185400824,-0.161125246816497,Hospital-C,s__Acinetobacter_baumannii,0.33428
Sample465,-0.461680396878126,0.06311869569112,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample466,-0.366194963663391,-0.0495181443408125,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample87,-0.0713170486386026,-0.261153982033773,Hospital-C,s__Acinetobacter_baumannii,1.46617
Sample89,0.368666353115766,0.370276953844332,Hospital-C,s__Acinetobacter_baumannii,77.19441
Sample90,0.126679675355298,-0.133118819925044,Hospital-C,s__Acinetobacter_baumannii,0.46123
Sample91,0.122172769199367,0.263232572392236,Hospital-C,s__Acinetobacter_baumannii,41.72296
Sample57,-0.480836506099379,0.0864618649057251,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample58,-0.474067630578885,0.083513519168948,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample59,-0.481472952149814,0.0866731242816469,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample60,-0.48101583766684,0.0864788887952258,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample62,-0.472909455776216,0.0968521634846535,Hospital-C,s__Acinetobacter_baumannii,1.07606
Sample63,-0.473422726250883,0.0713118683984878,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample437,0.232466800995325,-0.44211262134432,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample461,0.052065474198761,-0.109755106095648,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample462,0.183296913979417,-0.326103245591139,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample239,0.126338967643628,-0.162273406879418,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample242,0.23214454869101,-0.443987258791107,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample186,0.156920298716571,-0.125175542184368,Hospital-B,s__Acinetobacter_baumannii,3.58298
Sample187,0.450601585716912,0.40691907723319,Hospital-B,s__Acinetobacter_baumannii,80.65363
Sample188,-0.481447720935217,0.0865665377268519,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample189,-0.481182860882905,0.0856401963966726,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample190,-0.479294931372938,0.0883442460413637,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample191,-0.469378668355951,0.0975010275747355,Hospital-B,s__Acinetobacter_baumannii,1.21433
Sample270,0.458330760639913,0.420128385205262,Hospital-B,s__Acinetobacter_baumannii,100.0
Sample271,-0.481472952149814,0.0866731242816469,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample272,-0.478666396009241,0.0810046575470833,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample273,-0.481158987899579,0.0851078977318789,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample274,-0.474901959816987,0.08221476045198,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample275,-0.425210130635152,0.0021080578078211,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample290,-0.276634491702328,-0.171773052501491,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample253,0.13481423091023,-0.16628252808002,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample254,0.0685402918300253,-0.120167284678653,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample255,0.132088815693315,-0.157439839790437,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample256,0.131935426868742,-0.150735841142924,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample257,-0.481472952149814,0.0866731242816469,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample258,-0.0264250947789969,-0.0739031954065844,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample259,-0.479361049988023,0.0842913577764523,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample260,-0.481266346867663,0.086186284195509,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample197,0.107837331092863,-0.148778596571743,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample198,-0.481472952149814,0.0866731242816469,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample199,0.135283074697908,-0.176275786896081,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample200,0.213631017708564,-0.0135941069567886,Hospital-B,s__Acinetobacter_baumannii,11.16805
Sample202,0.252864438406676,0.456586310372619,Hospital-B,s__Acinetobacter_baumannii,83.07442
Sample203,0.413181289768076,0.426395160978167,Hospital-B,s__Acinetobacter_baumannii,93.2567
Sample204,0.423533053476915,0.424736504481894,Hospital-B,s__Acinetobacter_baumannii,97.09371
Sample205,0.436740140987151,0.423337098857395,Hospital-B,s__Acinetobacter_baumannii,96.07911
Sample129,-0.466285455471017,0.0736758726342163,Hospital-C,s__Acinetobacter_baumannii,0.50433
Sample130,-0.401188827931381,0.128490948084108,Hospital-C,s__Acinetobacter_baumannii,7.72109
Sample131,-0.453104092610566,0.0916043378919155,Hospital-C,s__Acinetobacter_baumannii,2.36994
Sample132,-0.404389815015923,0.105743642852747,Hospital-C,s__Acinetobacter_baumannii,5.89017
Sample439,0.341381673849805,-0.0423710059111342,Hospital-C,s__Acinetobacter_baumannii,26.79963
Sample440,0.458707986894352,0.420482498300174,Hospital-C,s__Acinetobacter_baumannii,95.15931
Sample459,-0.195506695469745,-0.0249071199506338,Hospital-C,s__Acinetobacter_baumannii,0.07667
Sample460,-0.345097940252858,0.0144192030833356,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample133,0.459565799793784,0.403632578569736,Hospital-C,s__Acinetobacter_baumannii,86.10462
Sample134,0.458330760639913,0.420128385205262,Hospital-C,s__Acinetobacter_baumannii,100.0
Sample135,0.343887794242048,0.161428177591498,Hospital-C,s__Acinetobacter_baumannii,33.15356
Sample470,-0.265178528797917,0.053186503221775,Hospital-C,s__Acinetobacter_baumannii,3.83431
Sample368,0.232260893560173,-0.442556991319082,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample369,0.325908315721969,-0.0739508958187555,Hospital-B,s__Acinetobacter_baumannii,21.93515
Sample370,-0.413565224218224,0.0569925285103991,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample371,-0.458897821760244,0.0439866616325723,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample372,-0.476011512567455,0.0766394554634166,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample387,0.26650680432435,0.454488057911984,Hospital-B,s__Acinetobacter_baumannii,84.22902
Sample332,0.458330760639913,0.420128385205262,Hospital-B,s__Acinetobacter_baumannii,100.0
Sample388,0.458330760639914,0.420128385205262,Hospital-B,s__Acinetobacter_baumannii,100.0
Sample389,0.456280511774584,0.415281392053758,Hospital-B,s__Acinetobacter_baumannii,90.77787
Sample390,0.458330760639913,0.420128385205262,Hospital-B,s__Acinetobacter_baumannii,100.0
Sample333,0.173915036502227,-0.312290067868559,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample192,0.151288497949249,-0.113444802848872,Hospital-B,s__Acinetobacter_baumannii,3.83182
Sample276,-0.481472952149814,0.0866731242816469,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample193,-0.481472952149814,0.0866731242816469,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample277,-0.481472952149814,0.0866731242816469,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample194,0.125524049568499,-0.160244782120435,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample278,-0.0751707292984006,-0.0769042028167174,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample288,-0.0874087983830614,-0.0654858064124226,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample279,0.0501214487422562,-0.129263697344708,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample280,-0.198115537369591,-0.0157431167377546,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample281,0.12110585877028,-0.152526592824024,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample195,0.0617835173716752,-0.123501184713571,Hospital-B,s__Acinetobacter_baumannii,1.7344
Sample282,-0.382455356584088,0.0524134441631349,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample235,0.133368599794715,-0.160041096050597,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample236,0.133428722795023,-0.144797482120873,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample237,0.153976639458509,-0.246321329134396,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample238,0.183237253856239,-0.326656273145809,Hospital-B,s__Acinetobacter_baumannii,0.3537
Sample146,-0.315413046336353,0.0860789767089728,Hospital-B,s__Acinetobacter_baumannii,8.66896
Sample221,0.136805019796351,-0.172521790231748,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample222,0.139417773394296,-0.177523887815831,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample223,0.14172807524498,-0.168502486634562,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample224,0.14172807524498,-0.168502486634562,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample225,0.132176879313769,-0.169833197518924,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample226,-0.181730385930057,-0.0351161061029661,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample227,0.14172807524498,-0.168502486634562,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample228,-0.480986329031407,0.0856266057752282,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample463,-0.473629120959344,0.0782247132433118,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample464,-0.479526084799195,0.0866285175647922,Hospital-C,s__Acinetobacter_baumannii,0.1688
Sample143,0.165152768847152,-0.154870489629882,Hospital-C,s__Acinetobacter_baumannii,1.61314
Sample141,0.459339776424469,0.419562929922644,Hospital-C,s__Acinetobacter_baumannii,96.43364
Sample102,-0.208481210884953,-0.0334703019907376,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample126,-0.0596811538337058,-0.0444205283676981,Hospital-C,s__Acinetobacter_baumannii,11.77322
Sample154,0.458330760639913,0.420128385205262,Hospital-C,s__Acinetobacter_baumannii,100.0
Sample155,0.417236002544207,0.392204811623799,Hospital-C,s__Acinetobacter_baumannii,71.51907
Sample156,0.458330760639913,0.420128385205262,Hospital-C,s__Acinetobacter_baumannii,100.0
Sample157,-0.204537371364221,0.220533857296025,Hospital-C,s__Acinetobacter_baumannii,18.41005
Sample245,-0.481472952149814,0.086673124281647,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample247,0.0966450514741318,-0.133135269563593,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample248,-0.23083198805892,-0.0071443209449318,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample249,0.0987496618888575,-0.151565865332645,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample250,0.0245473008817505,-0.116459650176786,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample251,-0.319296765834621,0.0190853149444342,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample252,-0.0766240774743986,-0.0674719300019472,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample339,0.232853734147641,-0.444512753907078,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample340,-0.0564290562215864,-0.29951247302519,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample341,0.227063569134278,-0.426501236839223,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample342,0.230774189993659,-0.4406047045071,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample354,-0.480923191380265,0.0854884913040377,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample355,-0.276655443505317,0.0194470546076831,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample363,0.182838034569731,-0.329536193325334,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample364,0.182616053367037,-0.326826582118091,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample365,0.219022497620933,-0.426283029514593,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample366,-0.084988173433743,-0.194313590886805,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample367,0.174407392633792,-0.305880775670773,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample346,-0.48118968214344,0.0864036183275003,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample347,-0.481472952149814,0.0866731242816468,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample391,-0.480502639528916,0.0843803002705636,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample348,-0.478132862457694,0.0826337750013695,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample392,-0.203811830807381,-0.0191884496734038,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample393,0.075761151866953,-0.132871021560539,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample394,0.0076647232224858,-0.0984870733909345,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample124,-0.292083217784035,-0.0207707587215364,Hospital-C,s__Acinetobacter_baumannii,3.16333
Sample125,-0.426068739014816,0.0638210542988132,Hospital-C,s__Acinetobacter_baumannii,2.28955
Sample136,0.458991839230264,0.42082048471514,Hospital-C,s__Acinetobacter_baumannii,96.76735
Sample137,0.458934096780379,0.421014715911077,Hospital-C,s__Acinetobacter_baumannii,97.30948
Sample310,0.127260049585131,-0.171237802039349,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample404,-0.481218229643848,0.0865756671722873,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample405,-0.481272176251691,0.0868931067849661,Hospital-B,s__Acinetobacter_baumannii,0.02467
Sample357,-0.481342095953333,0.0858646334452678,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample206,0.0546211209907008,-0.103923753469288,Hospital-B,s__Acinetobacter_baumannii,0.97951
Sample207,-0.254441091665477,-0.0028474268605743,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample208,0.109262530619347,-0.167489933585274,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample209,-0.481057829711165,0.0859233067889141,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample210,-0.467029961873393,0.0831630201583055,Hospital-B,s__Acinetobacter_baumannii,0.87997
Sample211,-0.479725990650613,0.0824907045053895,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample212,-0.359891670466374,0.0272182833026268,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample213,-0.443370577516535,0.0499531819965914,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample214,0.131972474795981,-0.331400168552419,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample144,0.291815175065935,0.0805938525034769,Hospital-C,s__Acinetobacter_baumannii,23.73487
Sample1,0.23610897924268,-0.444789475495899,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample2,0.232734955795978,-0.44356809360122,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample3,0.232783384217327,-0.443867686133727,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample4,0.232848651458932,-0.443879452453808,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample5,0.232622833202746,-0.443171710051191,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample6,0.232121481495741,-0.441477662282596,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample7,0.158950327215195,-0.203822785758469,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample26,0.229715082152928,-0.435522554336444,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample11,0.153265230481122,-0.396739842494199,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample13,0.182813349363879,-0.329380465663703,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample14,0.182813349363879,-0.329380465663703,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample15,0.182813349363879,-0.329380465663703,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample16,0.182923340686079,-0.336310287792866,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample33,0.155433165354374,-0.171831196315595,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample34,0.169200257368096,-0.206142484598855,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample35,0.143865560739576,-0.345127913855311,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample36,0.183092103679158,-0.247937977958956,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample37,0.195995642863841,-0.288767227560874,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample38,0.164626932151184,-0.192357123674731,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample39,0.23943270791875,-0.437745847831013,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample40,0.209762024203428,-0.32040668299003,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample41,0.274616840453308,-0.369147849699153,Hospital-A,s__Acinetobacter_baumannii,6.41804
Sample42,0.234123151825754,-0.447037042260592,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample28,0.247841613638779,-0.414137888981812,Hospital-A,s__Acinetobacter_baumannii,2.81103
Sample29,0.185759340766525,-0.369912403530833,Hospital-A,s__Acinetobacter_baumannii,1.30858
Sample20,0.142518570002515,-0.165063978536427,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample21,0.154215151998755,-0.185072390518226,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample22,0.140888161818372,-0.180423276373458,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample8,0.206881055972598,-0.388288233432406,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample9,0.227351821579169,-0.442806630833995,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample10,0.234249757341191,-0.274386184422887,Hospital-A,s__Acinetobacter_baumannii,6.55405
Sample17,-0.476569490722298,0.0793353994070286,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample19,-0.477247152356004,0.0789136993973955,Hospital-A,s__Acinetobacter_baumannii,0.0
Sample349,-0.479485573346764,0.0882574840202641,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample350,-0.410123611998696,0.051997256336562,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample351,0.43621224410138,0.423236091202733,Hospital-B,s__Acinetobacter_baumannii,95.2812
Sample424,-0.149237999762745,0.415734145742638,Hospital-B,s__Acinetobacter_baumannii,42.87179
Sample360,0.129029472611649,-0.159496391142553,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample420,0.134578723450955,-0.167755881079415,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample421,-0.481472952149814,0.0866731242816465,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample338,0.296389766591951,0.437272965780269,Hospital-B,s__Acinetobacter_baumannii,79.06043
Sample410,0.0470547587797904,-0.105964280730593,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample171,-0.345045937629008,0.237625774004146,Hospital-B,s__Acinetobacter_baumannii,16.22969
Sample343,-0.368137132464351,0.0374511221197196,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample399,-0.455012560658401,0.0693493279842554,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample322,-0.479507812301825,0.0833615340711129,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample344,0.0031696281132151,-0.102718551754259,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample400,0.168045235314987,-0.178361959964794,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample345,0.168065896911272,-0.178469490385911,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample401,0.168060616484062,-0.178380462403165,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample323,0.168061357729136,-0.178378316890506,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample324,0.168144328657842,-0.178250080454879,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample325,0.458173102157442,0.416911993434424,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample321,0.180104181610599,-0.155325703873485,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample149,0.194153612798675,-0.137260645123873,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample150,0.345263793727278,0.164894979798235,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample151,0.267783983473154,0.0497618510567779,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample152,-0.478701287221809,0.081798057056948,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample153,0.382523279606512,0.215184704168483,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample92,0.316036960454985,0.0944442608841671,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample93,0.245655160463659,-0.0351496244073151,Hospital-C,s__Klebsiella_pneumoniae,1.08182
Sample94,0.433250990552868,0.320368067333372,Hospital-C,s__Klebsiella_pneumoniae,0.15041
Sample95,0.458924170394698,0.420965520306709,Hospital-C,s__Klebsiella_pneumoniae,0.00088
Sample456,0.133741951600204,-0.149176280144447,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample457,0.458949632562185,0.420940602354334,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample458,0.458815707928995,0.421037028268722,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample48,0.386382845460836,0.214487274302159,Hospital-C,s__Klebsiella_pneumoniae,8.32272
Sample49,0.240129771056642,-0.440727337089436,Hospital-C,s__Klebsiella_pneumoniae,71.86874
Sample81,0.435510950648086,0.423384807735052,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample82,-0.481472952149815,0.0866731242816477,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample83,0.328189506890788,0.44092629713371,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample84,-0.481472952149815,0.0866731242816476,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample85,0.396572647450183,0.313775435931248,Hospital-C,s__Klebsiella_pneumoniae,10.74941
Sample86,0.392108185506226,0.198499964579356,Hospital-C,s__Klebsiella_pneumoniae,24.6436
Sample173,-0.186385110824049,-0.152521728308244,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample174,-0.290816940508821,-0.0804081815615876,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample175,-0.480460839371083,0.0851645529981047,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample176,-0.471283130559854,0.0651809293313221,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample177,-0.243293336011653,0.0386160056665948,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample178,-0.0847018831452298,-0.19856944188475,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample179,-0.45594909767434,0.0507074787242471,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample180,0.162012413192515,-0.180114716737702,Hospital-B,s__Klebsiella_pneumoniae,0.03875
Sample181,0.163310149167807,-0.185714904848211,Hospital-B,s__Klebsiella_pneumoniae,0.02709
Sample182,-0.218692368548922,-0.0224874264002642,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample183,0.18049925901079,-0.31641023750641,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample184,0.34160293283994,0.126186496569552,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample185,0.182813349363878,-0.329380465663702,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample383,0.222987739803871,-0.435256368298223,Hospital-B,s__Klebsiella_pneumoniae,71.47847
Sample422,0.125911060524164,-0.163822525655874,Hospital-B,s__Klebsiella_pneumoniae,0.1434
Sample305,-0.451334292629839,0.0684604399765043,Hospital-B,s__Klebsiella_pneumoniae,0.02619
Sample306,0.232504231202279,-0.443895691267458,Hospital-B,s__Klebsiella_pneumoniae,78.71231
Sample352,-0.481472952149815,0.0866731242816474,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample396,0.139130439265782,-0.137771905837395,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample397,-0.481472952149815,0.0866731242816474,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample353,-0.476759481786539,0.0889878484234547,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample398,-0.479753654259205,0.0880665283047205,Hospital-B,s__Klebsiella_pneumoniae,0.0
Sample395,0.180390020021661,-0.273929756433098,Hospital-B,s__Klebsiella_pneumoniae,21.66642
Sample162,0.133860572064486,-0.147511952796605,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample163,0.472724310255469,0.354803563669854,Hospital-C,s__Klebsiella_pneumoniae,7.77604
Sample101,-0.288993548569886,0.30600029880683,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample158,-0.468049970744771,0.0964838298382539,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample159,-0.481472952149815,0.0866731242816472,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample160,-0.476638564493759,0.0848326220511942,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample161,-0.481472952149815,0.0866731242816472,Hospital-C,s__Klebsiella_pneumoniae,0.0
Sample70,-0.369798224752941,0.12276846694605,Hospital-C,s__Klebsiella_pneumoniae,0.0
